0.2581805583799029 0.2067130790750201 0.06088624014568781 0.0 0.22442046232826432 0.3526607265158439 0.0 0.0 0.0 0.3734950273000024 0.2391626115990805 0.06077952237773596 0.0 0.3125 0.8938930693705488 0.42201709980916324 0.2529073174698034 0.04515525886925742 0.0 0.2517637868685668 0.37603644797233887 0.19528561030592753 0.11574777831831434 0.5787388915915718 0.03858259277277145 0.0 0.4960147763985009 0.31564576679904605 0.0 0.10547287291051993 0.27422946956735184 0.0 0.048408854696231796 0.6048059772902644 0.22912666039796964 0.13310292426143816 0.1751817609479877 0.06612388622172073 0.009098955894730594 0.07124082020673822 0.3892235962945223 0.3335922307044197 0.11650598616960199 0.011396160445825494 0.0 0.2554468478930718 0.6794230050289647 0.07912820621421811 0.04742012202558814 0.008466611037985766 0.08106440070362973 0.4555721588122737 0.42728684595783023 0.036616051932361414 0.02170270843468394 0.10851354217341971 0.007234236144894646 0.155303670778526 0.15273495164338274 0.05918358127482114 0.0 0.019776163670722487 0.19499805496820533 0.7657601569297432 0.016761511349346565 0.2208532737486556 0.08373480398871275 0.05119343240824545 0.16610133307069933 0.29862400036318665 0.396236884963202 0.4563789998435912 0.17829996214883162 0.10136996657141123 0.14519249960961347 0.07485533277732673 0.02104419107099205 0.2151472233800612 0.5050731755806137 0.15835473441253906 0.01055698229416927 0.1267768815217178 0.23351809494868173 0.33143869626921113 0.2138655788771138 0.11963757923244951 0.3110577060043687 0.012365843383075994 0.18548765074613993 0.09682971121789183 0.02297391579563994 0.0 0.03127531759172846 0.11613884366309242 0.2731182814202609 0.5276762654453168 0.5600037265826311 0.1789659018125767 0.02844815503012824 0.11709195118332733 0.19021516069579797 0.19003345477657332 0.2660085530567915 0.3649023190720123 0.19593706319414644 0.08133168505771349 0.0928770301784381 0.22731183339673466 0.22002832232469827 0.13109666557544866 0.23335410704660947 0.2878150936885644 0.03372693076627612 0.17929186458985702 0.16556719228728528 0.1596314575398246 0.1773060237763661 0.20163950349475546 0.197945812911871 0.007869173061957451 0.11803759592936178 0.023607519185872356 0.06227937935968286 0.03963233231979819 0.019902474831099932 0.07390653687651336 0.13866057747826785 0.14837017246841125 0.5493373102694106 0.21879226642272323 0.06213585400420521 0.12829236718493828 0.2594720234010815 0.2237401134850423 0.04146139317141268 0.2279767424176124 0.3238671127987058 0.4096108892153317 0.23878478477907875 0.4706305841052954 0.5208170295454474 0.18395629152921905 0.06387343918060855 0.320340806920032 0.03589531164837396 0.2590705536660025 0.22889845846684348 0.13163442149481014 0.12853352546089913 0.12550649852865123 0.0209395198214963 0.10469759910748151 0.006979839940498767 0.16531498383262877 0.12586206544915546 0.255109622722071 0.2562370770262551 0.10243310035077478 0.1311248755662593 0.16710217144808276 0.0 0.06572707062251841 0.06295746869850082 0.07864513030804213 0.35947015009633476 0.4789742858186954 0.08946949810387639 0.4699887240561095 0.3694416690855382 0.5893855038939453 0.36570661059326703 0.45721336960506503 0.4937121595607407 0.24248832805336107 0.12419495063317067 0.3611215474317625 0.024074769828784162 0.3012185919548929 0.35869061296717414 0.15763805861905458 0.003105226020511995 0.04598941845380475 0.20288962862614265 0.41658570323125177 0.02777238021541678 0.3441666675632805 0.13237179521664635 0.338607170632143 0.4441482382227394 0.2555313604320011 0.285992173253217 0.28171351314374027 0.0 0.0 0.026051105664873352 0.15871563913718476 0.3756214828475914 0.39083389065532886 0.21053267204578335 0.7687167467488911 0.45673362670724993 0.22954143623348755 0.11681927231642127 0.03809563531726629 0.0 0.05197064114681817 0.2139842555111528 0.3980106180006782 0.08190199314639982 0.13871854353294114 0.2352935534261653 0.12657617681592495 0.08721309945614958 0.2439345779557498 0.44196013915728605 0.6553583520478301 0.04369055680318867 0.2194035445769318 0.08438597868343532 0.02128831004270033 0.13832800707602325 0.2636169369376409 0.21653641233209978 0.049723405114415066 0.0 0.0 0.01465045746210377 0.009323018384975127 0.13178923304800927 0.3338969380114953 0.4356519060379151 0.5589585083660217 0.4717255121115809 0.22343270797000228 0.3927961660426017 0.21663716459555704 0.012074267544462289 0.01897384899844074 0.003040407862488536 0.03374041608019534 0.27908912080378606 0.05561513030325797 0.4376703241832515 0.3101963826130911 0.4273764626014775 0.6218104498792874 0.0 0.0 0.0 0.004914999142049057 0.0018903842854034836 0.10644155021350166 0.15417491118557422 0.09173175798665377 0.043477695936546226 0.0 0.0 0.0 0.21975686193155655 0.1398452757746269 0.28015888390556165 0.5554143010070335 0.442472658032607 0.7197054888354005 0.11491665147178301 0.48472665504349566 0.8178209714138994 0.405083365244139 0.18111401316693435 0.2846077349766111 0.04560611793732804 0.22926648147115705 0.033740416080195346 0.0037076753535505314 0.02917802161221677 0.4937513857458305 0.5015633910783897 0.04145402999195249 0.0 0.0 0.0 0.07372498713073586 0.028355764281052253 0.007096103347566777 0.03871948827213498 0.05080870331207171 0.002898513062436415 0.0 0.0 0.0 0.04395137238631131 0.02796905515492538 0.0545168842705636 0.1312702132207334 0.2982232543382832 0.9064382170888806 0.18187683085316902 0.4544598811538798 0.8360586407402436 0.8274984349446741 0.5668078617291764 0.279150843523728 0.20867382246812605 0.8581061179373279 0.8155404078624886 0.6967297761213697 0.6683377861611257 0.8122337457305686 0.8756379668745231 0.8125 0.7443380226897296 0.4209088634486481 0.02806059089657654 0.014744997426147172 0.00567115285621045 0.0 0.0057136260655774596 0.008978555245907436 0.12266005323041149 0.6541869505621946 0.2031481461680057 0.3820779379417597 0.4308566361219489 0.1899887116668762 0.15124605882154696 0.35764827015601086 0.3705310692204508 0.3219410293478185 0.4541154402172775 0.30248644524968116 0.5457896068632052 0.7952945445235872 0.8514646313853247 0.7315735085363053 0.6566128252354728 0.998800616101218 0.9820092415182697 0.6687194336992874 0.8356470695157108 0.6355447031658714 0.6599309420673923 1.0 0.9737838548806652 0.8351571560185064 0.48482950918792433 0.40535636923666285 0.16538314442606933 0.02713196356002117 0.0 0.016612786902729913 0.09037018949725603 0.25161036560084404 0.13141142410406936 0.2435408805419503 0.2741814957139675 0.12090190742437576 0.09624749197734805 0.22168026388625273 0.18312893316823503 0.022462460201538074 0.33693690302307105 0.5790656964675152 0.35739651084660595 0.3227695948919687 0.41197765306092243 0.49107687299824754 0.5767998697954435 0.43754566788759036 0.43818501831385537 0.5252770432484372 0.47120770753294844 0.2656330859194507 0.33767822584359336 0.6745104153002328 0.8648399723762508 0.9755681030942632 0.6335215464139471 0.3172951338953218 0.344218703171931 0.40412322434826425 0.23478250317898394 0.0105717734835554 0.03771465841362166 0.054549585900680674 0.0021353310880657356 0.0004003745790123254 1.3678626181773774e-06 8.7045802974924e-07 0.0863139734398519 0.16205881171073067 0.0686986761079334 0.022011640246213916 0.3301746036932088 0.5230661707386418 0.2565766018876387 0.055994669275435935 0.004579445346938588 0.07992188070237631 0.2077968898261784 0.0008089121868152775 0.012133682802229163 0.27025657959537963 0.24115161166201932 0.20667480135851896 0.34063402681058597 0.5735358250643136 0.7081968142348243 0.6372160476815218 0.3378677828858097 0.14250991751466285 0.27096289813399144 0.38969511769899345 0.2418006768440904 0.006569334076857369 0.010228047356377626 0.054549585900680674 0.032009955574913804 0.006001866670296337 2.1494983999930213e-06 1.3678626181773772e-06 0.14594569163319365 0.2708644075767366 0.10795506245532392 0.025332376225347765 0.37998564338021645 0.25907538934203617 0.31798922577449906 0.16474368679912293 0.06368184168995454 0.09105342459683939 0.0059550019072513805 0.003664143920399997 0.05496215880599995 0.054379309052537884 0.23376461325213438 0.3212021830538313 0.49804917493704487 0.7514944250604658 0.6952527157777584 0.14157304453801522 0.009438202969201014 0.16343023384553113 0.19152327337858174 0.15303863070303084 0.07772992496969697 0.04492297069640361 0.08995930172520357 0.0 0.2269376813324087 0.13593600972390252 0.04027299510180587 0.10824050348022154 0.15002166675881906 0.07001172633528711 0.0 0.0 0.0 0.48677883482816975 0.5120785653724506 0.23694769508894323 0.1770836731039451 0.23673890395178243 0.025281968711652635 0.06007771451849695 0.16950975756845865 0.14605456822098364 0.0661574552222733 0.19455509179249939 0.4689348891862466 0.7664388309782524 0.8199395121215604 0.03719756060780169 0.002479837373853446 0.0851145034811784 0.36726662443154234 0.4070394328806141 0.2525257858847433 0.2003093199241654 0.29379892692378534 0.06119893489569658 0.7185589841881642 0.60165578190566 0.20136497550902935 0.5497774820931314 0.6454869109563133 0.17634554621314052 0.01083407541721066 0.00032502247170985765 0.004875337075647865 0.054851852898071506 0.07706650892695512 0.20664120673735195 0.17582013433292207 0.009807144100156937 0.06297489690522 0.29801242854800747 0.13605790515900865 0.04292261131318445 0.14847435936556103 0.3212051119465701 0.669013929246766 0.9841503987185105 0.808488597275929 0.18598780303900847 0.01239918686926723 0.01253116652151742 0.02645049431558106 0.11742994829750608 0.405145422976662 0.5668896363627893 0.3034485079588432 0.326926918572152 0.04790393227921095 0.04011038546037734 0.013424331700601956 0.16470463820709652 0.48209331802605004 0.5627097918392291 0.1625111312581599 0.004875337075647865 0.07313005613471797 0.01821779692580639 0.005137767261797007 0.3076574913959279 0.3807864961363739 0.14710716150235406 0.21296749336930443 0.6957162172526593 0.054127108478342276 0.2952679399303423 0.5269122383069048 0.8038545419708859 0.9779342619497844 0.7622559807776577 0.19684538739576318 0.01239918686926723 0.0008266124579511487 0.1879674978227613 0.3967574147337159 0.2133869525438933 0.1708812532711291 0.26387651991935757 0.07884018399286291 0.33438330637026825 0.0 0.05714418287906226 0.021978531876562412 0.025724894076071196 0.08820419008171121 0.11068260711663344 0.05808028949681287 0.128865383641034 0.023152032308670557 0.012259125827203442 0.09617910156385974 0.11795903236884246 0.07414255322829491 0.04601791036211691 0.23743482738395416 0.9045424885083977 0.1655911615775893 0.07989403691246508 0.6624581591326519 0.9696867814859382 0.670967047415711 0.18149316352307746 0.08535821301229912 0.2866952293199899 0.07120741520870069 0.04805889240576458 0.07935148294674318 0.39511960584907024 0.4962669323977841 0.2238382435149492 0.059379685954287637 0.3166916584228674 0.43506457701654555 0.40393605262001475 0.1239851709343894 0.0 0.0 0.0 0.0393064349043724 0.23462677550059735 0.5845211596491546 0.11787377354459636 0.04769609078816973 0.02947339363936913 0.0 0.08550685303720662 0.2809115678967372 0.2978512962885747 0.09276944432862111 0.014647638865724217 0.5579449705891777 0.9175558903749312 0.572667614390658 0.20135424868402693 0.5037642149832 0.11026739589230382 0.027387467387961807 0.004025151092773971 0.0 0.5228050629989853 0.5664741976800014 0.06862292592731094 0.018309730250614914 0.09765189466994623 0.49040018814696107 0.283102797811187 0.07352029328216608 0.005238410047855722 0.005238410047855722 0.0 0.018752820718297602 0.1180061223961378 0.3698812223091792 0.5297573064139494 0.1825929682306878 0.13903721292941 0.13470248314624503 0.0599420594099713 0.215724773441354 0.30075850880121474 0.04067968185288613 0.32894151690667317 0.6626913362527448 0.8023297067881914 0.46011287483508834 0.11796690749917722 0.30671395949786084 0.0 0.0 0.04186392765618829 0.016101510636995497 0.3666542643652488 0.38261363034112283 0.025079003676373536 0.0 0.0 0.282046247921405 0.05288367148526343 0.0 0.08164252366588692 0.08164252366588692 0.07377719690180438 0.19182071194469139 0.0 0.0 0.6380091700351871 0.2453881423212258 0.13470248314624503 0.13470248314624503 0.10751805106175646 0.41979677251858105 0.7202448999295046 0.3316854636775055 0.6994004416516985 0.8672954701466367 0.8167162293881811 0.42203496403730706 0.04439912515811177 0.12568639236673895 0.05124333477824169 0.003416222318549446 0.07070551112636594 0.027194427356294595 0.12056051436524878 0.2342054922102896 0.18236090941490216 0.09184870499757877 0.4375 0.10765124237638593 0.09665466173999761 0.2328830030138965 0.24954543502635462 0.22566750137746358 0.2818845718310583 0.3014325473416579 0.0 0.0 0.35809166125752917 0.1377275620221266 0.001748329168017701 0.001748329168017701 0.18077128645815294 0.6270516143468625 0.8346129852831483 0.7930733190909133 0.8389923149594909 0.9532105394019305 0.8445738566405482 0.4070738566405481 0.1166540558407813 0.3330937694402332 0.1538713018900278 0.0835087840366802 0.06003803016733509 0.017431726273184296 0.0 0.15350596150869064 0.3073998918811765 0.3009644690126943 0.6875 0.0 0.2920527891751329 0.6413537498782953 0.43831564621848895 0.3762330187313722 0.43146733941909365 0.0 0.0 0.0 0.19161424598295448 0.07369778691652096 0.06321317817309016 0.06321317817309016 0.06990209620738425 0.278569684318464 0.546621170896325 0.9697747447264217 0.725287215011458 0.8221644445271576 0.6456977892136523 0.25412847504183184 0.14739297261957326 0.41948156854269897 0.1940526682684909 0.2033886573856631 0.03826040882834539 0.03950710428350156 0.07496091647525277 0.04982003193120631 0.17729739722611548 0.4609732327879003 0.0 0.003959877339553439 0.46689572354930253 0.17952848458969786 0.5084664155644844 0.5209525648497205 0.03140373869079788 0.03138063962392763 0.006832854605909032 0.00045552364039393547 0.0 0.0003118748045510426 0.30737906622475264 0.30718060044003836 0.006008056507741653 0.10250373885483581 0.49669990531638164 0.9632501152875631 0.3832201120789267 0.36459573590557454 0.41210343988720294 0.22814866829878705 0.12747283682627844 0.33781974417274047 0.03195184212208231 0.002130122808138821 0.0038408985827360696 0.1990127901031755 0.3748045823762638 0.24910015965603155 0.1062029877925853 0.2771830077211908 0.005627943789167927 0.05939816009330158 0.04221403812070314 0.015534263030531242 0.03616684119568014 0.22345908047422228 0.47105608036196817 0.4707095943589144 0.10249281908863549 0.006832854605909032 0.0 0.0046781220682656395 0.23017765893172748 0.22720067216101297 0.0901208476161248 0.27637242710303117 0.26958030114819415 0.9033571774069447 0.19095837227134146 0.10531215950826624 0.07902269355023132 0.015209911219919136 0.008498189121751897 0.06788072072036364 0.22892714501904335 0.015261809667936223 0.057613478741041044 0.03532806504618297 0.024986972158417588 0.016606677310402104 0.04993812390408695 0.14566771405766088 0.08441915683751891 0.4730098216643187 0.08868934156205975 0.16080817879966178 0.15802606001324618 0.09360787244702443 0.09421121607239363 0.20993486248987994 0.5994632819082124 0.03996421879388082 0.09128976506528642 0.20493403017496561 0.14959788214104633 0.1936179455220396 0.285226513554616 0.2798261578633623 0.8092232760523196 0.219358583202901 0.03322976078559636 0.016273482009621688 0.4139201052396677 0.40356425305172666 0.050891859397752134 0.18018856920430296 0.23934867385073696 0.015956578256715797 0.08690737652298125 0.033425914047300484 0.0 0.0 0.11928665326765085 0.3133110168772992 0.01688383136750378 0.17735776524833016 0.0332545809840619 0.09833638962298646 0.08399831117784717 0.021420608690492154 0.10344624903837794 0.3134959950452046 0.22267873772710972 0.014845249181807314 0.11854322856620694 0.110550071625187 0.041335968657865554 0.17700494342857104 0.5038425971744734 0.7742991266454692 0.9375 0.0625 0.09444162462509623 0.24800944532105107 0.28992612993134437 0.38375469226590425 0.487646501312713 0.3490479474394799 0.07453337387203705 0.004968891591469137 0.32918923084102514 0.2933146204048665 0.10608396767417462 0.009679176332156194 0.11940071225523378 0.3998017528493697 0.6875 0.18876937866754462 0.1960147537913226 0.08517149474475033 0.09901749897183032 0.08413016549923068 0.0658294312062405 0.17115652113622531 0.0 0.0 0.1337328453091603 0.08738419630119183 0.10161034488486456 0.37569355442578284 0.7791506729883425 0.9155063061980518 0.5150315309902591 0.03433543539935061 0.06009921567051578 0.1578241924770325 0.3395104160910146 0.4910364141801722 0.5103471977832996 0.3647908527114825 0.03644437645131582 0.007291694101891014 0.19201001492998532 0.3840382998583466 0.2398554758948016 0.048383335048464496 0.048893543594624694 0.2113379167033938 0.583362996378537 0.18876937866754462 0.23669312671241344 0.07742264162009571 0.08413016549923068 0.13022378445488794 0.0724328297874614 0.0 0.02734375 0.41015625 0.4331547406739518 0.386502421895356 0.3253395635508552 0.5782736278490765 0.8631438446178618 0.6587891378226354 0.5282604713193735 0.32177506530730504 0.18014164715144926 0.22533205387840188 0.40207533065821366 0.4646513057450316 0.34472081203061133 0.22434714774903278 0.23547398476235942 0.02056033465596059 0.0009767549340676262 0.20448000141651132 0.17234749646578137 0.1222156785610754 0.2011636638743052 0.22564432164090942 0.15702674489899102 0.3125 0.2784455964726712 0.08455840248948893 0.0 0.0724328297874614 0.11382301823743934 0.0 0.04296875 0.64453125 0.6968367209739176 0.5570877719669127 0.3515744864751282 0.5735680475597299 0.8292696891957845 0.5012884981985697 0.7067131036978374 0.6933776858493133 0.32244639838805705 0.4171724656234626 0.3361516394813486 0.2500602609042745 0.22372683027074924 0.14982786758376634 0.5421253126706811 0.036141687511378744 0.14042747062695776 0.054010565625752995 0.020305496009422233 0.14600692643282415 0.31611432894533675 0.3379292509835236 0.15793133728672798 0.8796539476795461 0.5919827336753964 0.181086868490025 0.010714953745457478 0.0 0.02158066797387532 0.0605716002759914 0.02230931771957784 0.0014872878479718563 0.3715005299777573 0.14288481922221435 0.0765584215278983 0.4320271715278983 0.7701406820576209 0.5859330700893307 0.21367301189430568 0.5237370218640215 0.10235333459016985 0.186787240912699 0.28663429363367476 0.16776968578013907 0.05578546620928111 0.26431175194157513 0.5963476989872213 0.03975651326581475 0.3651114236300902 0.1404274706269578 0.113884799087178 0.1672029999115792 0.08378574415263043 0.06843929815000352 0.36500959013335205 0.35815438762424556 0.1825300917854154 0.13417695714550548 0.057146419975773216 0.0 0.11509689586066837 0.32304853480528745 0.11898302783774849 0.0079322018558499 0.0 0.0 0.40831158148212426 0.40831158148212426 0.0 0.11311985361861629 0.5655992680930815 0.0377066178728721 0.0 0.12149984987746079 0.0986990985793925 0.021381012293735645 0.07670752618480522 0.1994395680804936 0.0 0.0 0.0 0.0 0.3258160504676277 0.6101797881977673 0.4468573021473623 0.0 0.0 
